Title,Release_Year,Team,Rating,Plays,Backlogs,Wishlist,Genres,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Max Payne,2001,"['Gathering of Developers', 'Remedy Entertainment']",3.9,6300.0,1500.0,742000.0,shooter,ps2,Take-Two Interactive,1.99,1.05,0.05,0.22,3.31
Max Payne,2001,"['Gathering of Developers', 'Remedy Entertainment']",3.9,6300.0,1500.0,742000.0,shooter,xb,Take-Two Interactive,0.98,0.19,0.0,0.05,1.22
Max Payne,2001,"['Gathering of Developers', 'Remedy Entertainment']",3.9,6300.0,1500.0,742000.0,shooter,gba,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03
Max Payne,2001,"['Gathering of Developers', 'Remedy Entertainment']",3.9,6300.0,1500.0,742000.0,shooter,pc,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02
Donkey Kong Country 2: Diddy's Kong Quest,1995,"['Nintendo', 'Rare']",4.2,6600.0,1600.0,455000.0,"adventure, platform",snes,Nintendo,2.1,0.74,2.2,0.11,5.15
Resident Evil 2,1998,"['Capcom', 'Factor 5']",4.2,5500.0,1100.0,597000.0,"adventure, shooter",ps,Virgin Interactive,1.88,1.47,2.02,0.45,5.82
Resident Evil 2,1998,"['Capcom', 'Factor 5']",4.2,5500.0,1100.0,597000.0,"adventure, shooter",n64,Virgin Interactive,0.39,0.09,0.07,0.01,0.56
Resident Evil 2,1998,"['Capcom', 'Factor 5']",4.2,5500.0,1100.0,597000.0,"adventure, shooter",gc,Capcom,0.04,0.01,0.0,0.0,0.06
Mario Kart 7,2011,['Nintendo'],3.5,10000.0,336000.0,141000.0,racing,3ds,Nintendo,4.74,3.91,2.67,0.89,12.21
Bully,2006,"['Rockstar Vancouver', 'Take-Two Interactive']",3.9,6700.0,1300.0,768000.0,adventure,ps2,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94
Mario Kart 64,1996,['Nintendo'],3.5,9700.0,389000.0,194000.0,racing,n64,Nintendo,5.55,1.94,2.23,0.15,9.87
Resident Evil,2002,"['Capcom', 'Capcom Production Studio 4']",4.3,4000.0,1100.0,470000.0,"adventure, puzzle",ps,Virgin Interactive,2.05,1.16,1.11,0.73,5.05
Resident Evil,2002,"['Capcom', 'Capcom Production Studio 4']",4.3,4000.0,1100.0,470000.0,"adventure, puzzle",sat,Capcom,0.0,0.0,0.17,0.0,0.17
Resident Evil,2002,"['Capcom', 'Capcom Production Studio 4']",4.3,4000.0,1100.0,470000.0,"adventure, puzzle",ps3,Capcom,0.0,0.0,0.12,0.0,0.12
The Evil Within,2014,"['Tango Gameworks', 'Bethesda Softworks']",3.4,4800.0,1800.0,822000.0,"adventure, shooter",ps4,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81
The Evil Within,2014,"['Tango Gameworks', 'Bethesda Softworks']",3.4,4800.0,1800.0,822000.0,"adventure, shooter",ps3,Bethesda Softworks,0.26,0.39,0.12,0.14,0.92
The Evil Within,2014,"['Tango Gameworks', 'Bethesda Softworks']",3.4,4800.0,1800.0,822000.0,"adventure, shooter",xone,Bethesda Softworks,0.35,0.25,0.0,0.05,0.65
The Evil Within,2014,"['Tango Gameworks', 'Bethesda Softworks']",3.4,4800.0,1800.0,822000.0,"adventure, shooter",x360,Bethesda Softworks,0.25,0.2,0.01,0.04,0.5
The Evil Within,2014,"['Tango Gameworks', 'Bethesda Softworks']",3.4,4800.0,1800.0,822000.0,"adventure, shooter",pc,Bethesda Softworks,0.09,0.16,0.0,0.02,0.27
Kirby's Adventure,1993,"['HAL Laboratory', 'Nintendo']",3.6,6000.0,690000.0,217000.0,platform,nes,Nintendo,0.79,0.14,0.8,0.02,1.75
The Sims 4,2014,"['Electronic Arts', 'The Sims Studio']",3.0,8300.0,667000.0,110000.0,"rpg, simulator",pc,Electronic Arts,0.96,1.72,0.0,0.29,2.97
Far Cry 4,2014,['Ubisoft Montreal'],3.2,8500.0,1300.0,442000.0,"adventure, shooter, tactical",ps4,Ubisoft,1.12,2.12,0.1,0.69,4.03
Far Cry 4,2014,['Ubisoft Montreal'],3.2,8500.0,1300.0,442000.0,"adventure, shooter, tactical",xone,Ubisoft,0.79,0.68,0.01,0.13,1.61
Far Cry 4,2014,['Ubisoft Montreal'],3.2,8500.0,1300.0,442000.0,"adventure, shooter, tactical",ps3,Ubisoft,0.33,0.79,0.08,0.23,1.44
Far Cry 4,2014,['Ubisoft Montreal'],3.2,8500.0,1300.0,442000.0,"adventure, shooter, tactical",x360,Ubisoft,0.45,0.44,0.0,0.08,0.98
Far Cry 4,2014,['Ubisoft Montreal'],3.2,8500.0,1300.0,442000.0,"adventure, shooter, tactical",pc,Ubisoft,0.15,0.42,0.0,0.05,0.62
Super Smash Bros.,1999,"['Nintendo', 'HAL Laboratory']",3.4,9800.0,279000.0,207000.0,"fighting, platform",n64,Nintendo,2.95,0.6,1.97,0.04,5.55
Halo 4,2012,"['343 Industries', 'Microsoft Studios']",3.0,7600.0,1200.0,277000.0,shooter,x360,Microsoft Game Studios,6.63,2.36,0.04,0.73,9.76
Middle-earth: Shadow of Mordor,2014,"['Monolith Productions', 'WB Games']",3.4,8400.0,1700.0,478000.0,"adventure, brawler, rpg",ps4,Warner Bros. Interactive Entertainment,1.01,1.41,0.05,0.53,2.99
Middle-earth: Shadow of Mordor,2014,"['Monolith Productions', 'WB Games']",3.4,8400.0,1700.0,478000.0,"adventure, brawler, rpg",xone,Warner Bros. Interactive Entertainment,0.72,0.5,0.01,0.1,1.32
Middle-earth: Shadow of Mordor,2014,"['Monolith Productions', 'WB Games']",3.4,8400.0,1700.0,478000.0,"adventure, brawler, rpg",ps3,Warner Bros. Interactive Entertainment,0.2,0.33,0.01,0.1,0.64
Middle-earth: Shadow of Mordor,2014,"['Monolith Productions', 'WB Games']",3.4,8400.0,1700.0,478000.0,"adventure, brawler, rpg",x360,Warner Bros. Interactive Entertainment,0.28,0.21,0.0,0.05,0.54
Middle-earth: Shadow of Mordor,2014,"['Monolith Productions', 'WB Games']",3.4,8400.0,1700.0,478000.0,"adventure, brawler, rpg",pc,Warner Bros. Interactive Entertainment,0.12,0.2,0.0,0.04,0.36
Mega Man 2,1989,['Capcom'],3.6,6100.0,542000.0,163000.0,"adventure, platform",nes,Capcom,0.93,0.15,0.42,0.01,1.51
Phoenix Wright: Ace Attorney Trilogy,2014,['Capcom'],4.3,4000.0,1900.0,779000.0,"adventure, puzzle, simulator, visual novel",3ds,Capcom,0.0,0.0,0.02,0.0,0.02
Infamous: Second Son,2014,"['Sony Computer Entertainment', 'Sucker Punch Productions']",3.4,7600.0,1300.0,574000.0,"adventure, platform, shooter",ps4,Sony Computer Entertainment,1.27,0.97,0.07,0.47,2.78
Star Wars: Knights of the Old Republic,2003,"['BioWare', 'LucasArts']",4.2,5300.0,2300.0,705000.0,"adventure, rpg",xb,Activision,1.68,0.44,0.0,0.08,2.19
Star Wars: Knights of the Old Republic,2003,"['BioWare', 'LucasArts']",4.2,5300.0,2300.0,705000.0,"adventure, rpg",pc,LucasArts,0.01,0.1,0.0,0.02,0.14
No More Heroes 2: Desperate Struggle,2010,"['Ubisoft Entertainment', 'Grasshopper Manufacture']",3.5,3200.0,1500.0,855000.0,"adventure, brawler",wii,Rising Star Games,0.21,0.12,0.04,0.03,0.41
Kirby Super Star Ultra,2008,"['Nintendo of Europe', 'HAL Laboratory']",4.3,5800.0,773000.0,427000.0,"adventure, platform",ds,Nintendo,1.57,0.04,1.19,0.15,2.96
"Flower, Sun, and Rain",2001,"['Grasshopper Manufacture', 'Victor Interactive Software']",4.3,632000.0,1000.0,1100.0,"adventure, puzzle",ds,Rising Star Games,0.07,0.0,0.0,0.01,0.07
Katamari Damacy,2004,"['Namco', 'NOW Production']",4.2,4100.0,1000.0,761000.0,"adventure, puzzle",ps2,Namco Bandai Games,0.47,0.02,0.17,0.08,0.73
Shadow the Hedgehog,2005,"['Sega', 'Sonic Team']",2.4,5600.0,731000.0,423000.0,"adventure, platform, shooter",gc,Sega,0.76,0.2,0.0,0.03,0.99
Shadow the Hedgehog,2005,"['Sega', 'Sonic Team']",2.4,5600.0,731000.0,423000.0,"adventure, platform, shooter",ps2,Sega,0.5,0.02,0.0,0.08,0.6
Shadow the Hedgehog,2005,"['Sega', 'Sonic Team']",2.4,5600.0,731000.0,423000.0,"adventure, platform, shooter",xb,Sega,0.13,0.04,0.0,0.01,0.18
Borderlands,2009,"['2K Games', 'Gearbox Software']",3.1,9100.0,1200.0,450000.0,"rpg, shooter",x360,Take-Two Interactive,2.39,0.73,0.03,0.29,3.44
Borderlands,2009,"['2K Games', 'Gearbox Software']",3.1,9100.0,1200.0,450000.0,"rpg, shooter",ps3,Take-Two Interactive,1.2,0.62,0.0,0.29,2.11
Borderlands,2009,"['2K Games', 'Gearbox Software']",3.1,9100.0,1200.0,450000.0,"rpg, shooter",pc,Take-Two Interactive,0.01,0.14,0.0,0.04,0.18
Klonoa: Door to Phantomile,1997,['Namco'],4.1,2200.0,877000.0,590000.0,platform,ps,Sony Computer Entertainment,0.0,0.0,0.17,0.01,0.18
Halo: The Master Chief Collection,2014,"['343 Industries', 'Xbox Game Studios']",4.2,5100.0,1300.0,463000.0,shooter,xone,Microsoft Game Studios,1.89,0.99,0.03,0.24,3.15
Resident Evil 3: Nemesis,1999,"['Capcom', 'Capcom Planning Room 2']",3.8,4300.0,953000.0,496000.0,"adventure, shooter",ps,Eidos Interactive,1.3,0.77,1.54,0.11,3.72
Resident Evil 3: Nemesis,1999,"['Capcom', 'Capcom Planning Room 2']",3.8,4300.0,953000.0,496000.0,"adventure, shooter",gc,Capcom,0.06,0.02,0.0,0.0,0.08
F.E.A.R.,2005,"['Monolith Productions', 'Vivendi Universal']",3.8,3600.0,1000.0,505000.0,shooter,ps3,Vivendi Games,0.18,0.27,0.0,0.1,0.55
F.E.A.R.,2005,"['Monolith Productions', 'Vivendi Universal']",3.8,3600.0,1000.0,505000.0,shooter,x360,Vivendi Games,0.28,0.03,0.0,0.03,0.34
NieR,2010,"['Square Enix', 'Cavia']",4.2,2900.0,999000.0,854000.0,"adventure, rpg, shooter, simulator, strategy",ps3,Square Enix,0.17,0.2,0.2,0.07,0.64
NieR,2010,"['Square Enix', 'Cavia']",4.2,2900.0,999000.0,854000.0,"adventure, rpg, shooter, simulator, strategy",x360,Square Enix,0.13,0.1,0.04,0.02,0.29
The Walking Dead: Season Two,2013,"['Telltale Games', 'Skybound Games']",3.5,6700.0,718000.0,262000.0,"adventure, point-and-click, puzzle",ps4,Telltale Games,0.1,0.09,0.01,0.04,0.24
The Walking Dead: Season Two,2013,"['Telltale Games', 'Skybound Games']",3.5,6700.0,718000.0,262000.0,"adventure, point-and-click, puzzle",ps3,Telltale Games,0.09,0.09,0.0,0.04,0.22
The Walking Dead: Season Two,2013,"['Telltale Games', 'Skybound Games']",3.5,6700.0,718000.0,262000.0,"adventure, point-and-click, puzzle",psv,Telltale Games,0.1,0.0,0.01,0.03,0.15
The Walking Dead: Season Two,2013,"['Telltale Games', 'Skybound Games']",3.5,6700.0,718000.0,262000.0,"adventure, point-and-click, puzzle",xone,Telltale Games,0.08,0.05,0.0,0.01,0.14
The Walking Dead: Season Two,2013,"['Telltale Games', 'Skybound Games']",3.5,6700.0,718000.0,262000.0,"adventure, point-and-click, puzzle",x360,Telltale Games,0.04,0.07,0.0,0.01,0.12
Max Payne 2: The Fall of Max Payne,2003,"['Remedy Entertainment', 'Rockstar Games']",4.1,4100.0,1100.0,464000.0,shooter,ps2,Take-Two Interactive,0.65,0.51,0.0,0.17,1.34
Max Payne 2: The Fall of Max Payne,2003,"['Remedy Entertainment', 'Rockstar Games']",4.1,4100.0,1100.0,464000.0,shooter,xb,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64
Max Payne 2: The Fall of Max Payne,2003,"['Remedy Entertainment', 'Rockstar Games']",4.1,4100.0,1100.0,464000.0,shooter,pc,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03
Shin Megami Tensei: Devil Summoner - Soul Hackers,1997,"['Atlus', 'NIS America']",3.8,1200.0,1600.0,651000.0,"adventure, rpg",sat,Atlus,0.0,0.0,0.31,0.0,0.31
Shin Megami Tensei: Devil Summoner - Soul Hackers,1997,"['Atlus', 'NIS America']",3.8,1200.0,1600.0,651000.0,"adventure, rpg",3ds,Atlus,0.13,0.02,0.14,0.01,0.3
Shin Megami Tensei: Devil Summoner - Soul Hackers,1997,"['Atlus', 'NIS America']",3.8,1200.0,1600.0,651000.0,"adventure, rpg",ps,Atlus,0.0,0.0,0.14,0.01,0.15
The Elder Scrolls III: Morrowind,2002,"['Bethesda Game Studios', 'ZeniMax Media']",4.0,3700.0,1700.0,487000.0,"adventure, rpg",xb,Ubisoft,2.09,0.63,0.03,0.11,2.86
Injustice: Gods Among Us,2013,"['NetherRealm Studios', 'WB Games']",3.0,7100.0,502000.0,112000.0,"adventure, fighting",x360,Warner Bros. Interactive Entertainment,0.97,0.34,0.0,0.11,1.41
Injustice: Gods Among Us,2013,"['NetherRealm Studios', 'WB Games']",3.0,7100.0,502000.0,112000.0,"adventure, fighting",ps3,Warner Bros. Interactive Entertainment,0.48,0.53,0.01,0.23,1.25
Injustice: Gods Among Us,2013,"['NetherRealm Studios', 'WB Games']",3.0,7100.0,502000.0,112000.0,"adventure, fighting",ps4,Warner Bros. Interactive Entertainment,0.46,0.29,0.0,0.12,0.87
Injustice: Gods Among Us,2013,"['NetherRealm Studios', 'WB Games']",3.0,7100.0,502000.0,112000.0,"adventure, fighting",wiiu,Warner Bros. Interactive Entertainment,0.1,0.08,0.0,0.02,0.2
Injustice: Gods Among Us,2013,"['NetherRealm Studios', 'WB Games']",3.0,7100.0,502000.0,112000.0,"adventure, fighting",psv,Warner Bros. Interactive Entertainment,0.11,0.01,0.0,0.02,0.14
Pac-Man,1980,"['Wiz', 'Namco Networks America, Inc.']",3.4,5200.0,108000.0,31000.0,arcade,2600,Atari,7.28,0.45,0.0,0.08,7.81
Pac-Man,1980,"['Wiz', 'Namco Networks America, Inc.']",3.4,5200.0,108000.0,31000.0,arcade,nes,Namco Bandai Games,0.27,0.08,0.85,0.02,1.22
Final Fantasy X/X-2 HD Remaster,2013,"['Virtuos', 'Square Enix']",4.1,3200.0,2300.0,677000.0,"rpg, strategy",ps4,Square Enix,0.29,0.25,0.06,0.11,0.71
Mortal Kombat X,2015,"['NetherRealm Studios', 'WB Games']",3.3,7100.0,602000.0,138000.0,fighting,ps4,Warner Bros. Interactive Entertainment,1.47,0.76,0.0,0.47,2.7
Mortal Kombat X,2015,"['NetherRealm Studios', 'WB Games']",3.3,7100.0,602000.0,138000.0,fighting,xone,Warner Bros. Interactive Entertainment,1.0,0.21,0.0,0.13,1.35
Mortal Kombat X,2015,"['NetherRealm Studios', 'WB Games']",3.3,7100.0,602000.0,138000.0,fighting,pc,Warner Bros. Interactive Entertainment,0.01,0.04,0.0,0.0,0.05
Shin Megami Tensei: Digital Devil Saga,2004,"['Atlus', 'Ghostlight Ltd.']",4.1,2000.0,1900.0,916000.0,rpg,ps2,Ghostlight,0.06,0.05,0.0,0.02,0.13
Star Wars: The Force Unleashed,2008,"['THQ Wireless', 'Aspyr Media']",3.2,7400.0,823000.0,350000.0,"adventure, brawler, rpg",x360,LucasArts,1.74,0.8,0.0,0.26,2.8
Star Wars: The Force Unleashed,2008,"['THQ Wireless', 'Aspyr Media']",3.2,7400.0,823000.0,350000.0,"adventure, brawler, rpg",ps3,LucasArts,1.01,0.9,0.0,0.37,2.28
Star Wars: The Force Unleashed,2008,"['THQ Wireless', 'Aspyr Media']",3.2,7400.0,823000.0,350000.0,"adventure, brawler, rpg",wii,LucasArts,1.14,0.57,0.0,0.19,1.91
Star Wars: The Force Unleashed,2008,"['THQ Wireless', 'Aspyr Media']",3.2,7400.0,823000.0,350000.0,"adventure, brawler, rpg",ps2,LucasArts,0.49,0.0,0.01,0.75,1.25
Star Wars: The Force Unleashed,2008,"['THQ Wireless', 'Aspyr Media']",3.2,7400.0,823000.0,350000.0,"adventure, brawler, rpg",psp,LucasArts,0.43,0.41,0.0,0.25,1.09
Star Wars: The Force Unleashed,2008,"['THQ Wireless', 'Aspyr Media']",3.2,7400.0,823000.0,350000.0,"adventure, brawler, rpg",ds,LucasArts,0.51,0.29,0.0,0.09,0.9
Donkey Kong Country Returns,2010,"['Retro Studios', 'Nintendo']",3.9,5300.0,1100.0,443000.0,"adventure, platform",wii,Nintendo,3.25,1.84,1.03,0.47,6.59
Donkey Kong Country Returns,2010,"['Retro Studios', 'Nintendo']",3.9,5300.0,1100.0,443000.0,"adventure, platform",3ds,Nintendo,0.73,0.62,0.4,0.12,1.87
Deus Ex: Human Revolution,2011,"['Square Enix', 'Eidos Montréal']",3.8,5800.0,1700.0,488000.0,"rpg, shooter",ps3,Square Enix,0.5,0.6,0.07,0.23,1.39
Deus Ex: Human Revolution,2011,"['Square Enix', 'Eidos Montréal']",3.8,5800.0,1700.0,488000.0,"rpg, shooter",x360,Square Enix,0.76,0.48,0.02,0.12,1.39
Deus Ex: Human Revolution,2011,"['Square Enix', 'Eidos Montréal']",3.8,5800.0,1700.0,488000.0,"rpg, shooter",pc,Square Enix,0.25,0.25,0.0,0.09,0.59
Deus Ex: Human Revolution,2011,"['Square Enix', 'Eidos Montréal']",3.8,5800.0,1700.0,488000.0,"rpg, shooter",wiiu,Square Enix,0.06,0.05,0.0,0.01,0.12
Sin and Punishment,2000,"['Treasure', 'Nintendo']",4.0,1100.0,878000.0,550000.0,shooter,n64,Nintendo,0.0,0.0,0.13,0.0,0.13
New Super Mario Bros. 2,2012,"['Nintendo', 'Nintendo EAD']",2.9,6100.0,588000.0,234000.0,"adventure, platform",3ds,Nintendo,3.66,3.07,2.47,0.63,9.82
Asura's Wrath,2012,"['Capcom', 'CyberConnect2']",3.7,2100.0,980000.0,827000.0,brawler,ps3,Capcom,0.18,0.12,0.06,0.05,0.41
Asura's Wrath,2012,"['Capcom', 'CyberConnect2']",3.7,2100.0,980000.0,827000.0,brawler,x360,Capcom,0.15,0.06,0.01,0.02,0.24
Tales of Berseria,2016,"['Bandai Namco Entertainment America', 'Bandai Namco Studios']",3.7,3300.0,2400.0,657000.0,rpg,ps4,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
Tales of Berseria,2016,"['Bandai Namco Entertainment America', 'Bandai Namco Studios']",3.7,3300.0,2400.0,657000.0,rpg,ps3,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
Prince of Persia: The Sands of Time,2003,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.6,5500.0,1100.0,421000.0,"adventure, platform",ps2,Ubisoft,0.88,1.03,0.0,0.31,2.22
Prince of Persia: The Sands of Time,2003,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.6,5500.0,1100.0,421000.0,"adventure, platform",xb,Ubisoft,0.57,0.33,0.0,0.04,0.94
Prince of Persia: The Sands of Time,2003,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.6,5500.0,1100.0,421000.0,"adventure, platform",gc,Ubisoft,0.25,0.06,0.0,0.01,0.32
Prince of Persia: The Sands of Time,2003,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.6,5500.0,1100.0,421000.0,"adventure, platform",gba,Ubisoft,0.11,0.04,0.0,0.0,0.15
Assassin's Creed Syndicate,2015,"['Ubisoft Entertainment', 'Ubisoft Québec']",3.0,5600.0,1500.0,417000.0,adventure,ps4,Ubisoft,0.8,1.92,0.06,0.5,3.28
Assassin's Creed Syndicate,2015,"['Ubisoft Entertainment', 'Ubisoft Québec']",3.0,5600.0,1500.0,417000.0,adventure,xone,Ubisoft,0.61,0.56,0.0,0.11,1.28
Assassin's Creed Syndicate,2015,"['Ubisoft Entertainment', 'Ubisoft Québec']",3.0,5600.0,1500.0,417000.0,adventure,pc,Ubisoft,0.1,0.08,0.0,0.02,0.2
Sunset Overdrive,2014,"['Insomniac Games', 'Microsoft Studios']",3.5,3600.0,1200.0,459000.0,"adventure, platform, shooter",xone,Microsoft Game Studios,0.62,0.4,0.0,0.08,1.11
Metal Gear Solid: Peace Walker,2010,"['Kojima Productions', 'Konami']",3.5,4000.0,1300.0,566000.0,"shooter, strategy",psp,Konami Digital Entertainment,0.46,0.42,0.96,0.25,2.09
Vagrant Story,2000,"['Square', '(Archive) Square Product Development Division 4']",4.0,1000.0,1600.0,889000.0,"adventure, rpg",ps,Crave Entertainment,0.3,0.2,0.3,0.06,0.87
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",x360,Warner Bros. Interactive Entertainment,1.24,0.85,0.0,0.21,2.3
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",ps3,Warner Bros. Interactive Entertainment,0.77,0.85,0.01,0.37,2.0
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",ps4,Warner Bros. Interactive Entertainment,0.59,0.75,0.01,0.21,1.56
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",xone,Warner Bros. Interactive Entertainment,0.61,0.34,0.0,0.09,1.04
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",3ds,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.89
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",wiiu,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",psv,Warner Bros. Interactive Entertainment,0.15,0.35,0.0,0.16,0.66
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",ds,Warner Bros. Interactive Entertainment,0.28,0.17,0.0,0.04,0.49
LEGO Marvel Super Heroes,2013,"['WB Games', ""Traveller's Tales""]",3.6,6000.0,592000.0,126000.0,"adventure, brawler, puzzle",pc,Warner Bros. Interactive Entertainment,0.04,0.12,0.0,0.02,0.18
Sonic Colors,2010,"['SEGA of America', 'Sonic Team']",3.4,5100.0,690000.0,342000.0,"adventure, platform",wii,Sega,0.96,0.61,0.01,0.16,1.74
Sonic Colors,2010,"['SEGA of America', 'Sonic Team']",3.4,5100.0,690000.0,342000.0,"adventure, platform",ds,Sega,0.74,0.5,0.01,0.13,1.37
Zero Escape: Zero Time Dilemma,2016,"['Aksys Games', 'Spike ChunSoft']",3.0,2900.0,1200.0,402000.0,"adventure, puzzle, rpg, strategy, visual novel",3ds,Aksys Games,0.04,0.0,0.01,0.01,0.06
Zero Escape: Zero Time Dilemma,2016,"['Aksys Games', 'Spike ChunSoft']",3.0,2900.0,1200.0,402000.0,"adventure, puzzle, rpg, strategy, visual novel",psv,Aksys Games,0.03,0.0,0.02,0.01,0.06
Deus Ex: Mankind Divided,2016,['Square Enix'],3.5,3400.0,2000.0,458000.0,"adventure, rpg, shooter",ps4,Square Enix,0.1,0.18,0.0,0.05,0.33
Deus Ex: Mankind Divided,2016,['Square Enix'],3.5,3400.0,2000.0,458000.0,"adventure, rpg, shooter",xone,Square Enix,0.08,0.06,0.0,0.01,0.15
Deus Ex: Mankind Divided,2016,['Square Enix'],3.5,3400.0,2000.0,458000.0,"adventure, rpg, shooter",pc,Square Enix,0.0,0.02,0.0,0.0,0.02
Guitar Hero III: Legends of Rock,2007,"['Neversoft Entertainment', 'Activision']",3.9,6900.0,174000.0,78000.0,"music, simulator",ps2,Activision,3.49,0.01,0.01,1.48,4.98
Guitar Hero III: Legends of Rock,2007,"['Neversoft Entertainment', 'Activision']",3.9,6900.0,174000.0,78000.0,"music, simulator",wii,Activision,3.06,1.12,0.0,0.44,4.62
Guitar Hero III: Legends of Rock,2007,"['Neversoft Entertainment', 'Activision']",3.9,6900.0,174000.0,78000.0,"music, simulator",x360,Activision,3.19,0.92,0.01,0.42,4.53
Guitar Hero III: Legends of Rock,2007,"['Neversoft Entertainment', 'Activision']",3.9,6900.0,174000.0,78000.0,"music, simulator",ps3,Activision,1.4,0.54,0.02,0.3,2.26
Guitar Hero III: Legends of Rock,2007,"['Neversoft Entertainment', 'Activision']",3.9,6900.0,174000.0,78000.0,"music, simulator",pc,Aspyr,0.01,0.0,0.0,0.0,0.01
Gears of War,2006,"['Microsoft Game Studios', 'Epic Games']",3.5,5300.0,545000.0,307000.0,shooter,x360,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11
Gears of War,2006,"['Microsoft Game Studios', 'Epic Games']",3.5,5300.0,545000.0,307000.0,shooter,pc,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.02
Final Fantasy Tactics,1997,"['Sony Computer Entertainment, Inc. (SCEI)', 'Square']",4.2,2100.0,1600.0,681000.0,"rpg, strategy, tactical, turn based strategy",ps,SquareSoft,0.93,0.12,1.34,0.06,2.45
Tekken 3,1997,"['Namco', 'Namco Hometek']",3.9,4200.0,253000.0,183000.0,fighting,ps,Sony Computer Entertainment,3.27,2.22,1.4,0.29,7.16
Xenosaga Episode I: Der Wille zur Macht,2002,"['Monolith Soft', 'Namco']",3.7,1200.0,1300.0,575000.0,"adventure, rpg",ps2,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74
Fire Emblem: The Sacred Stones,2004,"['Nintendo', 'Intelligent Systems Co., Ltd.']",3.7,3700.0,1200.0,395000.0,"rpg, strategy, tactical, turn based strategy",gba,Nintendo,0.42,0.16,0.3,0.02,0.89
Uncharted: The Nathan Drake Collection,2015,"['Naughty Dog', 'Sony Computer Entertainment, Inc. (SCEI)']",4.1,4300.0,1300.0,319000.0,"adventure, platform, shooter",ps4,Sony Computer Entertainment,1.96,1.69,0.08,0.74,4.47
Dead Space 3,2013,"['Visceral Games', 'Electronic Arts']",2.6,3200.0,1000.0,388000.0,"adventure, shooter",ps3,Electronic Arts,0.44,0.38,0.0,0.17,1.0
Dead Space 3,2013,"['Visceral Games', 'Electronic Arts']",2.6,3200.0,1000.0,388000.0,"adventure, shooter",x360,Electronic Arts,0.64,0.28,0.0,0.08,0.99
Devil May Cry HD Collection,2012,"['Capcom', 'Capcom Production Studio 4']",3.9,2200.0,1100.0,371000.0,"brawler, platform",ps3,Capcom,0.42,0.21,0.11,0.1,0.84
